timestamp,value,anomaly_score,raw_score,label,S(t)_reward_low_FP_rate,S(t)_reward_low_FN_rate,S(t)_standard
2014-02-17 07:47:00,43.24,0.0345467200898,0.0,0,-0.22,-0.11,-0.11
2014-02-17 07:52:00,48.452,0.0345467200898,0.0,0,-0.22,-0.11,-0.11
2014-02-17 07:57:00,44.09,0.0345467200898,0.0,0,-0.22,-0.11,-0.11
2014-02-17 08:02:00,50.564,0.0382008440987,0.0,0,-0.22,-0.11,-0.11
2014-02-17 08:07:00,48.428,0.0656692028962,0.0,0,-0.22,-0.11,-0.11
2014-02-17 08:12:00,40.094,0.0604021007985,0.125,0,-0.22,-0.11,-0.11
2014-02-17 08:17:00,52.59,0.0604021007985,0.0,0,-0.22,-0.11,-0.11
2014-02-17 08:22:00,44.53,0.0770710103926,0.0,0,-0.22,-0.11,-0.11
2014-02-17 08:27:00,43.592,0.0770710103926,0.0250000003725,0,-0.22,-0.11,-0.11
2014-02-17 08:32:00,48.856,0.0770710103926,0.0,0,-0.22,-0.11,-0.11
2014-02-17 08:37:00,41.002,0.0656692037024,0.0500000007451,0,-0.22,-0.11,-0.11
2014-02-17 08:42:00,50.938,0.0656692037024,0.0,0,-0.22,-0.11,-0.11
2014-02-17 08:47:00,46.69,0.0656692037024,0.0,0,-0.22,-0.11,-0.11
2014-02-17 08:52:00,41.198,0.0554178193172,0.0500000007451,0,-0.22,-0.11,-0.11
2014-02-17 08:57:00,52.91,0.0421086893776,0.0750000029802,0,-0.22,-0.11,-0.11
2014-02-17 09:02:00,46.784,0.0604021004167,0.0250000003725,0,-0.22,-0.11,-0.11
2014-02-17 09:07:00,45.164,0.0551036230929,0.0,0,-0.22,-0.11,-0.11
2014-02-17 09:12:00,48.428,0.0551036230929,0.0,0,-0.22,-0.11,-0.11
2014-02-17 09:17:00,46.384,0.0602595875138,0.0,0,-0.22,-0.11,-0.11
2014-02-17 09:22:00,44.154,0.0602595875138,0.0,0,-0.22,-0.11,-0.11
2014-02-17 09:27:00,46.478,0.0714891500554,0.0,0,-0.22,-0.11,-0.11
2014-02-17 09:32:00,40.3,0.0714891500554,0.0,0,-0.22,-0.11,-0.11
2014-02-17 09:37:00,51.69,0.0714891500554,0.0,0,-0.22,-0.11,-0.11
2014-02-17 09:42:00,44.918,0.0839767161139,0.0,0,-0.22,-0.11,-0.11
2014-02-17 09:47:00,42.782,0.105146507609,0.0,0,-0.22,-0.11,-0.11
2014-02-17 09:52:00,48.756,0.11286933598,0.0,0,-0.22,-0.11,-0.11
2014-02-17 09:57:00,48.252,0.11286933598,0.0,0,-0.22,-0.11,-0.11
2014-02-17 10:02:00,43.584,0.11286933598,0.0,0,-0.22,-0.11,-0.11
2014-02-17 10:07:00,49.812,0.11286933598,0.0,0,-0.22,-0.11,-0.11
2014-02-17 10:12:00,40.208,0.11286933598,0.0,0,-0.22,-0.11,-0.11
2014-02-17 10:17:00,51.688,0.105146507609,0.0250000003725,0,-0.22,-0.11,-0.11
2014-02-17 10:22:00,44.876,0.105146507609,0.0,0,-0.22,-0.11,-0.11
2014-02-17 10:27:00,42.7,0.105146507609,0.0,0,-0.22,-0.11,-0.11
2014-02-17 10:32:00,49.174,0.105146507609,0.0,0,-0.22,-0.11,-0.11
2014-02-17 10:37:00,46.924,0.105146507609,0.0,0,-0.22,-0.11,-0.11
2014-02-17 10:42:00,45.376,0.105146507609,0.0,0,-0.22,-0.11,-0.11
2014-02-17 10:47:00,46.854,0.105146507609,0.0,0,-0.22,-0.11,-0.11
2014-02-17 10:52:00,40.752,0.105146507609,0.0,0,-0.22,-0.11,-0.11
2014-02-17 10:57:00,54.6,0.0775732582684,0.10000000149,0,-0.22,-0.11,-0.11
2014-02-17 11:02:00,43.874,0.0775732582684,0.0,0,-0.22,-0.11,-0.11
2014-02-17 11:07:00,44.93,0.083976716603,0.0,0,-0.22,-0.11,-0.11
2014-02-17 11:12:00,48.708,0.083976716603,0.0,0,-0.22,-0.11,-0.11
2014-02-17 11:17:00,45.268,0.083976716603,0.0,0,-0.22,-0.11,-0.11
2014-02-17 11:22:00,42.948,0.083976716603,0.0,0,-0.22,-0.11,-0.11
2014-02-17 11:27:00,47.736,0.083976716603,0.0,0,-0.22,-0.11,-0.11
2014-02-17 11:32:00,46.55,0.083976716603,0.0,0,-0.22,-0.11,-0.11
2014-02-17 11:37:00,45.492,0.083976716603,0.0,0,-0.22,-0.11,-0.11
2014-02-17 11:42:00,47.84,0.083976716603,0.0,0,-0.22,-0.11,-0.11
2014-02-17 11:47:00,39.882,0.11286933598,0.0,0,-0.22,-0.11,-0.11
2014-02-17 11:52:00,51.104,0.11286933598,0.0,0,-0.22,-0.11,-0.11
2014-02-17 11:57:00,45.64,0.11286933598,0.0,0,-0.22,-0.11,-0.11
2014-02-17 12:02:00,42.834,0.11286933598,0.0,0,-0.22,-0.11,-0.11
2014-02-17 12:07:00,50.764,0.11286933598,0.0,0,-0.22,-0.11,-0.11
2014-02-17 12:12:00,46.518,0.11286933598,0.0,0,-0.22,-0.11,-0.11
2014-02-17 12:17:00,44.644,0.11286933598,0.0,0,-0.22,-0.11,-0.11
2014-02-17 12:22:00,48.326,0.11286933598,0.0,0,-0.22,-0.11,-0.11
2014-02-17 12:27:00,40.316,0.105146507609,0.0250000003725,0,-0.22,-0.11,-0.11
2014-02-17 12:32:00,51.466,0.105146507609,0.0,0,-0.22,-0.11,-0.11
2014-02-17 12:37:00,45.558,0.105146507609,0.0,0,-0.22,-0.11,-0.11
2014-02-17 12:42:00,42.76,0.105146507609,0.0,0,-0.22,-0.11,-0.11
2014-02-17 12:47:00,49.648,0.105146507609,0.0,0,-0.22,-0.11,-0.11
2014-02-17 12:52:00,45.916,0.105146507609,0.0,0,-0.22,-0.11,-0.11
2014-02-17 12:57:00,46.854,0.105146507609,0.0,0,-0.22,-0.11,-0.11
2014-02-17 13:02:00,46.572,0.105146507609,0.0,0,-0.22,-0.11,-0.11
2014-02-17 13:07:00,42.652,0.105146507609,0.0,0,-0.22,-0.11,-0.11
2014-02-17 13:12:00,52.536,0.105146507609,0.0,0,-0.22,-0.11,-0.11
2014-02-17 13:17:00,44.252,0.105146507609,0.0250000003725,0,-0.22,-0.11,-0.11
2014-02-17 13:22:00,42.184,0.105146507609,0.0,0,-0.22,-0.11,-0.11
2014-02-17 13:27:00,48.098,0.105146507609,0.0,0,-0.22,-0.11,-0.11
2014-02-17 13:32:00,45.38,0.105146507609,0.0,0,-0.22,-0.11,-0.11
2014-02-17 13:37:00,44.578,0.105146507609,0.0,0,-0.22,-0.11,-0.11
2014-02-17 13:42:00,46.826,0.105146507609,0.0,0,-0.22,-0.11,-0.11
2014-02-17 13:47:00,39.672,0.0907039962605,0.0500000007451,0,-0.22,-0.11,-0.11
2014-02-17 13:52:00,51.69,0.083976716603,0.0250000003725,0,-0.22,-0.11,-0.11
2014-02-17 13:57:00,46.83,0.083976716603,0.0,0,-0.22,-0.11,-0.11
2014-02-17 14:02:00,43.098,0.083976716603,0.0,0,-0.22,-0.11,-0.11
2014-02-17 14:07:00,49.882,0.0907039962605,0.0,0,-0.22,-0.11,-0.11
2014-02-17 14:12:00,39.836,0.0657196228856,0.10000000149,0,-0.22,-0.11,-0.11
2014-02-17 14:17:00,51.198,0.0373993802971,0.15000000596,0,-0.22,-0.11,-0.11
2014-02-17 14:22:00,46.08,0.0373993802971,0.0,0,-0.22,-0.11,-0.11
2014-02-17 14:27:00,41.808,0.0302033970299,0.0500000007451,0,-0.22,-0.11,-0.11
2014-02-17 14:32:00,49.436,0.0371670885094,0.0500000007451,0,-0.22,-0.11,-0.11
2014-02-17 14:37:00,46.644,0.0302033970299,0.0,0,-0.22,-0.11,-0.11
2014-02-17 14:42:00,42.7,0.0336695765461,0.0,0,-0.22,-0.11,-0.11
2014-02-17 14:47:00,49.16,0.0336695765461,0.0,0,-0.22,-0.11,-0.11
2014-02-17 14:52:00,39.766,0.037167088796,0.0750000029802,0,-0.22,-0.11,-0.11
2014-02-17 14:57:00,53.498,0.0653819993821,0.15000000596,0,-0.22,-0.11,-0.11
2014-02-17 15:02:00,45.778,0.0454146023619,0.0,0,-0.22,-0.11,-0.11
2014-02-17 15:07:00,43.816,0.0302033967812,0.0500000007451,0,-0.22,-0.11,-0.11
2014-02-17 15:12:00,52.282,0.0499627192681,0.125,0,-0.22,-0.11,-0.11
2014-02-17 15:17:00,44.056,0.0454146013775,0.0250000003725,0,-0.22,-0.11,-0.11
2014-02-17 15:22:00,43.086,0.0371670885094,0.0,0,-0.22,-0.11,-0.11
2014-02-17 15:27:00,47.674,0.0371670885094,0.0,0,-0.22,-0.11,-0.11
2014-02-17 15:32:00,40.408,0.0411517069014,0.0250000003725,0,-0.22,-0.11,-0.11
2014-02-17 15:37:00,51.69,0.0548026101191,0.0750000029802,0,-0.22,-0.11,-0.11
2014-02-17 15:42:00,44.976,0.0411517069014,0.0,0,-0.22,-0.11,-0.11
2014-02-17 15:47:00,42.306,0.0414005587386,0.0,0,-0.22,-0.11,-0.11
2014-02-17 15:52:00,51.944,0.0499627185688,0.20000000298,0,-0.22,-0.11,-0.11
2014-02-17 15:57:00,46.978,0.0411517062871,0.0,0,-0.22,-0.11,-0.11
2014-02-17 16:02:00,43.544,0.037399380585,0.0,0,-0.22,-0.11,-0.11
2014-02-17 16:07:00,51.854,0.0548026075177,0.22499999404,0,-0.22,-0.11,-0.11
2014-02-17 16:12:00,47.21,0.0548026075177,0.0,0,-0.22,-0.11,-0.11
2014-02-17 16:17:00,45.61,0.0548026075177,0.0,0,-0.22,-0.11,-0.11
2014-02-17 16:22:00,46.502,0.0499627171702,0.0,0,-0.22,-0.11,-0.11
2014-02-17 16:27:00,41.362,0.0454145990804,0.0500000007451,0,-0.22,-0.11,-0.11
2014-02-17 16:32:00,50.88,0.0548026071461,0.0500000007451,0,-0.22,-0.11,-0.11
2014-02-17 16:37:00,45.638,0.0548026071461,0.0,0,-0.22,-0.11,-0.11
2014-02-17 16:42:00,43.732,0.0336695784219,0.0250000003725,0,-0.22,-0.11,-0.11
2014-02-17 16:47:00,47.774,0.0334533873663,0.0500000007451,0,-0.22,-0.11,-0.11
2014-02-17 16:52:00,40.376,0.0371670865025,0.0250000003725,0,-0.22,-0.11,-0.11
2014-02-17 16:57:00,54.084,0.0414005587386,0.10000000149,0,-0.22,-0.11,-0.11
2014-02-17 17:02:00,46.108,0.0414005587386,0.0,0,-0.22,-0.11,-0.11
2014-02-17 17:07:00,43.028,0.0414005587386,0.0,0,-0.22,-0.11,-0.11
2014-02-17 17:12:00,52.934,0.0373993808729,0.0250000003725,0,-0.22,-0.11,-0.11
2014-02-17 17:17:00,43.882,0.0456804426939,0.0,0,-0.22,-0.11,-0.11
2014-02-17 17:22:00,44.162,0.0502459557339,0.0250000003725,0,-0.22,-0.11,-0.11
2014-02-17 17:27:00,50.492,0.0329255404702,0.0750000029802,0,-0.22,-0.11,-0.11
2014-02-17 17:32:00,39.86,0.0329255404702,0.0250000003725,0,-0.22,-0.11,-0.11
2014-02-17 17:37:00,54.536,0.0307240211856,0.0750000029802,0,-0.22,-0.11,-0.11
2014-02-17 17:42:00,46.056,0.0307240211856,0.0250000003725,0,-0.22,-0.11,-0.11
2014-02-17 17:47:00,43.122,0.0448549367982,0.0,0,-0.22,-0.11,-0.11
2014-02-17 17:52:00,49.108,0.0448549367982,0.0,0,-0.22,-0.11,-0.11
2014-02-17 17:57:00,48.568,0.0366259155054,0.0500000007451,0,-0.22,-0.11,-0.11
2014-02-17 18:02:00,43.35,0.0405998583163,0.0,0,-0.22,-0.11,-0.11
2014-02-17 18:07:00,51.864,0.0329255402045,0.0500000007451,0,-0.22,-0.11,-0.11
2014-02-17 18:12:00,40.122,0.0307240211856,0.0500000007451,0,-0.22,-0.11,-0.11
2014-02-17 18:17:00,51.69,0.0329255404702,0.0500000007451,0,-0.22,-0.11,-0.11
2014-02-17 18:22:00,46.174,0.0366259157912,0.0,0,-0.22,-0.11,-0.11
2014-02-17 18:27:00,42.84,0.0493982974237,0.0,0,-0.22,-0.11,-0.11
2014-02-17 18:32:00,50.426,0.0493982974237,0.0250000003725,0,-0.22,-0.11,-0.11
2014-02-17 18:37:00,45.704,0.0448549374536,0.0250000003725,0,-0.22,-0.11,-0.11
2014-02-17 18:42:00,44.108,0.0448549374536,0.0,0,-0.22,-0.11,-0.11
2014-02-17 18:47:00,47.676,0.0542366737571,0.0,0,-0.22,-0.11,-0.11
2014-02-17 18:52:00,40.178,0.0542366737571,0.0,0,-0.22,-0.11,-0.11
2014-02-17 18:57:00,56.408,0.032925541533,0.17499999702,0,-0.22,-0.11,-0.11
2014-02-17 19:02:00,45.118,0.0405998598487,0.0,0,-0.22,-0.11,-0.11
2014-02-17 19:07:00,45.174,0.0493982984719,0.0,0,-0.22,-0.11,-0.11
2014-02-17 19:12:00,49.272,0.0493982984719,0.0,0,-0.22,-0.11,-0.11
2014-02-17 19:17:00,45.586,0.0493982984719,0.0,0,-0.22,-0.11,-0.11
2014-02-17 19:22:00,45.692,0.054236674872,0.0,0,-0.22,-0.11,-0.11
2014-02-17 19:27:00,47.35,0.0593764056106,0.0,0,-0.22,-0.11,-0.11
2014-02-17 19:32:00,40.188,0.0593764056106,0.0,0,-0.22,-0.11,-0.11
2014-02-17 19:37:00,53.634,0.054236674872,0.0250000003725,0,-0.22,-0.11,-0.11
2014-02-17 19:42:00,45.212,0.054236674872,0.0,0,-0.22,-0.11,-0.11
2014-02-17 19:47:00,43.31,0.0968522951779,0.0,0,-0.22,-0.11,-0.11
2014-02-17 19:52:00,49.084,0.0968522951779,0.0,0,-0.22,-0.11,-0.11
2014-02-17 19:57:00,47.382,0.0968522951779,0.0,0,-0.22,-0.11,-0.11
2014-02-17 20:02:00,44.108,0.0968522951779,0.0,0,-0.22,-0.11,-0.11
2014-02-17 20:07:00,49.202,0.0968522951779,0.0,0,-0.22,-0.11,-0.11
2014-02-17 20:12:00,39.812,0.0968522951779,0.0,0,-0.22,-0.11,-0.11
2014-02-17 20:17:00,51.446,0.0897914772615,0.0250000003725,0,-0.22,-0.11,-0.11
2014-02-17 20:22:00,45.68,0.0897914772615,0.0,0,-0.22,-0.11,-0.11
2014-02-17 20:27:00,44.13,0.0968522951779,0.0,0,-0.22,-0.11,-0.11
2014-02-17 20:32:00,48.664,0.0968522951779,0.0,0,-0.22,-0.11,-0.11
2014-02-17 20:37:00,40.34,0.0766614847904,0.0750000029802,0,-0.22,-0.11,-0.11
2014-02-17 20:42:00,51.314,0.0493982974237,0.125,0,-0.22,-0.11,-0.11
2014-02-17 20:47:00,46.01,0.0493982974237,0.0,0,-0.22,-0.11,-0.11
2014-02-17 20:52:00,42.276,0.0448549374536,0.0250000003725,0,-0.22,-0.11,-0.11
2014-02-17 20:57:00,51.83,0.0421321949333,0.17499999702,0,-0.22,-0.11,-0.11
2014-02-17 21:02:00,46.902,0.0464925213085,0.0250000003725,0,-0.22,-0.11,-0.11
2014-02-17 21:07:00,46.432,0.0421321949333,0.0,0,-0.22,-0.11,-0.11
2014-02-17 21:12:00,47.54,0.0421321949333,0.0,0,-0.22,-0.11,-0.11
2014-02-17 21:17:00,40.582,0.0511436539358,0.0500000007451,0,-0.22,-0.11,-0.11
2014-02-17 21:22:00,52.676,0.0923502783727,0.17499999702,0,-0.22,-0.11,-0.11
2014-02-17 21:27:00,45.494,0.0727822162359,0.0,0,-0.22,-0.11,-0.11
2014-02-17 21:32:00,43.616,0.0464925203016,0.0,0,-0.22,-0.11,-0.11
2014-02-17 21:37:00,50.328,0.0464925203016,0.0,0,-0.22,-0.11,-0.11
2014-02-17 21:42:00,46.502,0.0421321939907,0.0,0,-0.22,-0.11,-0.11
2014-02-17 21:47:00,43.732,0.0448549384366,0.0,0,-0.22,-0.11,-0.11
2014-02-17 21:52:00,48.638,0.0493982984719,0.0,0,-0.22,-0.11,-0.11
2014-02-17 21:57:00,48.31,0.0493982984719,0.0,0,-0.22,-0.11,-0.11
2014-02-17 22:02:00,45.422,0.0493982984719,0.0,0,-0.22,-0.11,-0.11
2014-02-17 22:07:00,49.366,0.0593764056106,0.0,0,-0.22,-0.11,-0.11
2014-02-17 22:12:00,40.37,0.104249137413,0.0,0,-0.22,-0.11,-0.11
2014-02-17 22:17:00,52.474,0.0968522951779,0.0250000003725,0,-0.22,-0.11,-0.11
2014-02-17 22:22:00,44.668,0.0968522951779,0.0,0,-0.22,-0.11,-0.11
2014-02-17 22:27:00,43.098,0.0897914772615,0.0250000003725,0,-0.22,-0.11,-0.11
2014-02-17 22:32:00,48.896,0.0830626451662,0.0250000003725,0,-0.22,-0.11,-0.11
2014-02-17 22:37:00,40.492,0.0766614852552,0.0250000003725,0,-0.22,-0.11,-0.11
2014-02-17 22:42:00,51.408,0.0705833912149,0.0250000003725,0,-0.22,-0.11,-0.11
2014-02-17 22:47:00,45.376,0.0705833912149,0.0,0,-0.22,-0.11,-0.11
2014-02-17 22:52:00,45.082,0.0705833912149,0.0,0,-0.22,-0.11,-0.11
2014-02-17 22:57:00,50.69,0.0593764044277,0.0500000007451,0,-0.22,-0.11,-0.11
2014-02-17 23:02:00,46.666,0.0593764044277,0.0,0,-0.22,-0.11,-0.11
2014-02-17 23:07:00,48.216,0.0648234461388,0.0,0,-0.22,-0.11,-0.11
2014-02-17 23:12:00,45.986,0.0648234461388,0.0,0,-0.22,-0.11,-0.11
2014-02-17 23:17:00,41.296,0.0593764044277,0.0500000007451,0,-0.22,-0.11,-0.11
2014-02-17 23:22:00,53.78,0.0542366737571,0.0500000007451,0,-0.22,-0.11,-0.11
2014-02-17 23:27:00,45.798,0.0593764044277,0.0,0,-0.22,-0.11,-0.11
2014-02-17 23:32:00,42.536,0.0542366737571,0.0500000007451,0,-0.22,-0.11,-0.11
2014-02-17 23:37:00,49.038,0.0493982974237,0.0250000003725,0,-0.22,-0.11,-0.11
2014-02-17 23:42:00,45.868,0.0493982974237,0.0,0,-0.22,-0.11,-0.11
2014-02-17 23:47:00,43.92,0.0542366737571,0.0250000003725,0,-0.22,-0.11,-0.11
2014-02-17 23:52:00,46.578,0.0542366737571,0.0,0,-0.22,-0.11,-0.11
2014-02-17 23:57:00,42.14,0.0448549374536,0.0500000007451,0,-0.22,-0.11,-0.11
2014-02-18 00:02:00,54.084,0.036625916077,0.0500000007451,0,-0.22,-0.11,-0.11
2014-02-18 00:07:00,46.596,0.0448549374536,0.0,0,-0.22,-0.11,-0.11
2014-02-18 00:12:00,43.226,0.0542366737571,0.0,0,-0.22,-0.11,-0.11
2014-02-18 00:17:00,48.798,0.0493982974237,0.0250000003725,0,-0.22,-0.11,-0.11
2014-02-18 00:22:00,46.588,0.0593764044277,0.0,0,-0.22,-0.11,-0.11
2014-02-18 00:27:00,44.22,0.0593764044277,0.0250000003725,0,-0.22,-0.11,-0.11
2014-02-18 00:32:00,47.762,0.0593764044277,0.0,0,-0.22,-0.11,-0.11
2014-02-18 00:37:00,40.446,0.0648234461388,0.0,0,-0.22,-0.11,-0.11
2014-02-18 00:42:00,52.348,0.0648234461388,0.0,0,-0.22,-0.11,-0.11
2014-02-18 00:47:00,46.384,0.0766614852552,0.0,0,-0.22,-0.11,-0.11
2014-02-18 00:52:00,43.896,0.0897914772615,0.0,0,-0.22,-0.11,-0.11
2014-02-18 00:57:00,50.952,0.0897914772615,0.0,0,-0.22,-0.11,-0.11
2014-02-18 01:02:00,45.492,0.0897914772615,0.0,0,-0.22,-0.11,-0.11
2014-02-18 01:07:00,46.902,0.0968522951779,0.0,0,-0.22,-0.11,-0.11
2014-02-18 01:12:00,49.23,0.0968522951779,0.0,0,-0.22,-0.11,-0.11
2014-02-18 01:17:00,40.61,0.0968522951779,0.0250000003725,0,-0.22,-0.11,-0.11
2014-02-18 01:22:00,52.582,0.0897914772615,0.0250000003725,0,-0.22,-0.11,-0.11
2014-02-18 01:27:00,45.328,0.0897914772615,0.0,0,-0.22,-0.11,-0.11
2014-02-18 01:32:00,42.388,0.0830626451662,0.0250000003725,0,-0.22,-0.11,-0.11
2014-02-18 01:37:00,48.938,0.0830626451662,0.0,0,-0.22,-0.11,-0.11
2014-02-18 01:42:00,39.554,0.0648234457214,0.0750000029802,0,-0.22,-0.11,-0.11
2014-02-18 01:47:00,51.83,0.0561096605568,0.0250000003725,0,-0.22,-0.11,-0.11
2014-02-18 01:52:00,45.516,0.0561096605568,0.0,0,-0.22,-0.11,-0.11
2014-02-18 01:57:00,44.906,0.0561096605568,0.0,0,-0.22,-0.11,-0.11
2014-02-18 02:02:00,49.672,0.0561096605568,0.0,0,-0.22,-0.11,-0.11
2014-02-18 02:07:00,47.676,0.0615519113255,0.0,0,-0.22,-0.11,-0.11
2014-02-18 02:12:00,45.686,0.067325797702,0.0,0,-0.22,-0.11,-0.11
2014-02-18 02:17:00,46.62,0.0615519113255,0.0250000003725,0,-0.22,-0.11,-0.11
2014-02-18 02:22:00,41.056,0.0615519113255,0.0250000003725,0,-0.22,-0.11,-0.11
2014-02-18 02:27:00,54.53,0.0509926014714,0.0500000007451,0,-0.22,-0.11,-0.11
2014-02-18 02:32:00,49.976,0.0561096609501,0.0500000007451,0,-0.22,-0.11,-0.11
2014-02-18 02:37:00,43.85,0.0615519117433,0.0,0,-0.22,-0.11,-0.11
2014-02-18 02:42:00,49.008,0.0615519117433,0.0,0,-0.22,-0.11,-0.11
2014-02-18 02:47:00,45.792,0.0615519117433,0.0,0,-0.22,-0.11,-0.11
2014-02-18 02:52:00,44.83,0.0615519117433,0.0,0,-0.22,-0.11,-0.11
2014-02-18 02:57:00,49.884,0.0615519117433,0.0,0,-0.22,-0.11,-0.11
2014-02-18 03:02:00,40.274,0.0615519117433,0.0,0,-0.22,-0.11,-0.11
2014-02-18 03:07:00,54.986,0.0561096609501,0.0500000007451,0,-0.22,-0.11,-0.11
2014-02-18 03:12:00,45.2,0.0615519117433,0.0,0,-0.22,-0.11,-0.11
2014-02-18 03:17:00,42.196,0.0734373542064,0.0,0,-0.22,-0.11,-0.11
2014-02-18 03:22:00,50.37,0.0866956896193,0.0,0,-0.22,-0.11,-0.11
2014-02-18 03:27:00,46.738,0.0866956896193,0.0,0,-0.22,-0.11,-0.11
2014-02-18 03:32:00,45.988,0.0866956896193,0.0,0,-0.22,-0.11,-0.11
2014-02-18 03:37:00,47.332,0.0866956896193,0.0,0,-0.22,-0.11,-0.11
2014-02-18 03:42:00,40.216,0.0866956896193,0.0,0,-0.22,-0.11,-0.11
2014-02-18 03:47:00,51.384,0.079892225304,0.0250000003725,0,-0.22,-0.11,-0.11
2014-02-18 03:52:00,44.32,0.079892225304,0.0,0,-0.22,-0.11,-0.11
2014-02-18 03:57:00,44.234,0.0938526795524,0.0,0,-0.22,-0.11,-0.11
2014-02-18 04:02:00,49.484,0.0938526795524,0.0,0,-0.22,-0.11,-0.11
2014-02-18 04:07:00,47.09,0.0938526795524,0.0,0,-0.22,-0.11,-0.11
2014-02-18 04:12:00,44.46,0.0938526795524,0.0,0,-0.22,-0.11,-0.11
2014-02-18 04:17:00,46.854,0.0938526795524,0.0,0,-0.22,-0.11,-0.11
2014-02-18 04:22:00,41.43,0.0734373537384,0.0750000029802,0,-0.22,-0.11,-0.11
2014-02-18 04:27:00,51.902,0.0734373537384,0.0,0,-0.22,-0.11,-0.11
2014-02-18 04:32:00,46.55,0.0734373537384,0.0,0,-0.22,-0.11,-0.11
2014-02-18 04:37:00,41.436,0.0734373537384,0.0250000003725,0,-0.22,-0.11,-0.11
2014-02-18 04:42:00,50.47,0.0734373537384,0.0,0,-0.22,-0.11,-0.11
2014-02-18 04:47:00,45.696,0.0734373537384,0.0,0,-0.22,-0.11,-0.11
2014-02-18 04:52:00,44.89,0.0734373537384,0.0,0,-0.22,-0.11,-0.11
2014-02-18 04:57:00,48.89,0.0734373537384,0.0,0,-0.22,-0.11,-0.11
2014-02-18 05:02:00,40.548,0.067325797702,0.0250000003725,0,-0.22,-0.11,-0.11
2014-02-18 05:07:00,53.452,0.0561096605568,0.0500000007451,0,-0.22,-0.11,-0.11
2014-02-18 05:12:00,46.432,0.0734373542064,0.0,0,-0.22,-0.11,-0.11
2014-02-18 05:17:00,41.878,0.0734373542064,0.0,0,-0.22,-0.11,-0.11
2014-02-18 05:22:00,50.56,0.0615519117433,0.0500000007451,0,-0.22,-0.11,-0.11
2014-02-18 05:27:00,46.774,0.0673257981446,0.0,0,-0.22,-0.11,-0.11
2014-02-18 05:32:00,45.058,0.0673257981446,0.0,0,-0.22,-0.11,-0.11
2014-02-18 05:37:00,47.394,0.0673257981446,0.0,0,-0.22,-0.11,-0.11
2014-02-18 05:42:00,41.992,0.0673257981446,0.0,0,-0.22,-0.11,-0.11
2014-02-18 05:47:00,51.724,0.0673257981446,0.0,0,-0.22,-0.11,-0.11
2014-02-18 05:52:00,44.624,0.0734373542064,0.0,0,-0.22,-0.11,-0.11
2014-02-18 05:57:00,44.93,0.0866956896193,0.0,0,-0.22,-0.11,-0.11
2014-02-18 06:02:00,49.53,0.0866956896193,0.0,0,-0.22,-0.11,-0.11
2014-02-18 06:07:00,48.192,0.0866956896193,0.0,0,-0.22,-0.11,-0.11
2014-02-18 06:12:00,45.47,0.101367802778,0.0,0,-0.22,-0.11,-0.11
2014-02-18 06:17:00,47.888,0.101367802778,0.0,0,-0.22,-0.11,-0.11
2014-02-18 06:22:00,40.708,0.101367802778,0.0,0,-0.22,-0.11,-0.11
2014-02-18 06:27:00,52.44,0.0938526795524,0.0250000003725,0,-0.22,-0.11,-0.11
2014-02-18 06:32:00,45.558,0.0938526795524,0.0,0,-0.22,-0.11,-0.11
2014-02-18 06:37:00,41.902,0.0938526795524,0.0,0,-0.22,-0.11,-0.11
2014-02-18 06:42:00,49.014,0.0938526795524,0.0,0,-0.22,-0.11,-0.11
2014-02-18 06:47:00,46.966,0.0938526795524,0.0,0,-0.22,-0.11,-0.11
2014-02-18 06:52:00,44.426,0.0938526795524,0.0,0,-0.22,-0.11,-0.11
2014-02-18 06:57:00,49.414,0.0938526795524,0.0,0,-0.22,-0.11,-0.11
2014-02-18 07:02:00,40.132,0.0866956896193,0.0250000003725,0,-0.22,-0.11,-0.11
2014-02-18 07:07:00,53.38,0.067325797702,0.0750000029802,0,-0.22,-0.11,-0.11
2014-02-18 07:12:00,45.306,0.067325797702,0.0,0,-0.22,-0.11,-0.11
2014-02-18 07:17:00,41.902,0.0734373537384,0.0,0,-0.22,-0.11,-0.11
2014-02-18 07:22:00,48.428,0.0734373537384,0.0,0,-0.22,-0.11,-0.11
2014-02-18 07:27:00,45.892,0.0734373537384,0.0,0,-0.22,-0.11,-0.11
2014-02-18 07:32:00,45.704,0.0734373537384,0.0,0,-0.22,-0.11,-0.11
2014-02-18 07:37:00,46.522,0.0734373537384,0.0,0,-0.22,-0.11,-0.11
2014-02-18 07:42:00,41.302,0.067325797702,0.0250000003725,0,-0.22,-0.11,-0.11
2014-02-18 07:47:00,52.598,0.067325797702,0.0,0,-0.22,-0.11,-0.11
2014-02-18 07:52:00,45.376,0.0734373537384,0.0,0,-0.22,-0.11,-0.11
2014-02-18 07:57:00,44.366,0.0938526795524,0.0,0,-0.22,-0.11,-0.11
2014-02-18 08:02:00,49.882,0.0938526795524,0.0,0,-0.22,-0.11,-0.11
2014-02-18 08:07:00,47.338,0.0938526795524,0.0,0,-0.22,-0.11,-0.11
2014-02-18 08:12:00,43.4,0.0938526795524,0.0,0,-0.22,-0.11,-0.11
2014-02-18 08:17:00,47.558,0.0938526795524,0.0,0,-0.22,-0.11,-0.11
2014-02-18 08:22:00,40.634,0.0938526795524,0.0,0,-0.22,-0.11,-0.11
2014-02-18 08:27:00,51.996,0.0938526795524,0.0,0,-0.22,-0.11,-0.11
